DraftID	CollegeID	PlayerID	Draft_Date	Draft_Price	Goals_Scored	Average_Score
DR17767	COLL202	PL18686	8/28/2019	30000	41	3.42
DR17768	COLL203	PL18687	2/26/2021	35000	40	3.33
DR17769	COLL204	PL18689	5/21/2017	60000	27	2.25
DR17770	COLL205	PL18690	2/20/2019	60000	90	7.50
DR17771	COLL207	PL18691	3/15/2021	25000	62	5.17
DR17772	COLL209	PL18692	5/3/2019	35000	59	4.92
DR17773	COLL210	PL18693	1/25/2019	45000	78	6.50
DR17774	COLL211	PL18694	1/22/2018	30000	88	7.33
DR17775	COLL212	PL18695	1/18/2021	90000	61	5.08
DR17776	COLL213	PL18697	6/20/2018	80000	76	6.33
DR17777	COLL214	PL18698	10/23/2018	100000	21	1.75
DR17778	COLL215	PL18699	3/28/2020	60000	29	2.42
DR17779	COLL216	PL18700	6/2/2017	10500	83	6.92
DR17780	COLL217	PL18701	3/16/2017	80000	58	4.83
DR17781	COLL219	PL18704	2/25/2017	10500	50	4.17
DR17782	COLL220	PL18706	11/13/2017	10000	39	3.25
DR17783	COLL221	PL18707	10/6/2018	10500	35	2.92
DR17784	COLL223	PL18708	7/28/2019	45000	81	6.75
DR17785	COLL225	PL18709	8/3/2020	60000	32	2.67
DR17786	COLL226	PL18710	6/10/2017	100000	22	1.83
DR17787	COLL227	PL18711	7/15/2018	10000	75	6.25
DR17788	COLL228	PL18712	7/5/2017	20000	75	6.25
DR17792	COLL229	PL18713	7/20/2017	90000	57	4.75
DR17793	COLL231	PL18716	2/28/2021	70000	81	6.75
DR17794	COLL232	PL18717	1/19/2017	25000	20	1.67
DR17795	COLL234	PL18718	12/15/2019	10500	24	2.00
DR17796	COLL235	PL18719	1/10/2018	80000	59	4.92
DR17797	COLL236	PL18720	4/25/2020	70000	26	2.17
DR17798	COLL237	PL18722	3/4/2018	40000	80	6.67
DR17799	COLL238	PL18723	6/1/2017	100000	33	2.75
DR17800	COLL239	PL18724	5/26/2019	60000	50	4.17
DR17801	COLL240	PL18725	5/26/2017	70000	39	3.25
DR17802	COLL241	PL18726	11/25/2020	10500	25	2.08
DR17803	COLL242	PL18727	6/9/2018	60000	30	2.50
DR17804	COLL243	PL18728	3/4/2018	10500	85	7.08
DR17805	COLL244	PL18729	1/20/2017	10500	37	3.08
DR17806	COLL245	PL18730	9/5/2018	45000	31	2.58
DR17807	COLL246	PL18731	12/13/2020	35000	57	4.75
DR17808	COLL247	PL18732	9/8/2017	30000	43	3.58
DR17811	COLL248	PL18733	8/25/2019	35000	67	5.58
DR17812	COLL249	PL18734	7/5/2019	80000	24	2.00
DR17813	COLL250	PL18735	2/4/2020	40000	88	7.33
DR17814	COLL251	PL18736	3/4/2018	10500	70	5.83
DR17815	COLL252	PL18737	10/16/2020	90000	24	2.00
DR17816	COLL253	PL18738	1/22/2019	25000	68	5.67
DR17817	COLL254	PL18739	1/17/2019	60000	76	6.33
DR17818	COLL255	PL18740	6/29/2020	80000	61	5.08
DR17819	COLL256	PL18741	4/3/2017	70000	40	3.33
DR17820	COLL257	PL18742	4/13/2018	90000	60	5.00
DR17821	COLL259	PL18743	10/30/2020	10500	31	2.58
DR17822	COLL261	PL18744	9/12/2019	45000	33	2.75
DR17824	COLL263	PL18745	3/24/2020	80000	33	2.75
DR17825	COLL264	PL18746	8/27/2020	100000	61	5.08
DR17827	COLL265	PL18747	11/6/2018	50000	86	7.17
DR17828	COLL266	PL18748	12/9/2020	100000	43	3.58
DR17829	COLL268	PL18749	4/1/2021	90000	64	5.33
DR17830	COLL269	PL18750	1/20/2020	10500	33	2.75
DR17831	COLL271	PL18751	10/25/2020	70000	77	6.42
DR17832	COLL272	PL18752	10/20/2018	45000	72	6.00
DR17833	COLL273	PL18754	5/1/2020	90000	58	4.83
DR17835	COLL274	PL18755	11/10/2017	90000	88	7.33
DR17836	COLL275	PL18756	7/23/2020	30000	54	4.50
DR17837	COLL276	PL18757	8/6/2018	20000	83	6.92
DR17839	COLL277	PL18758	5/24/2019	40000	65	5.42
DR17841	COLL278	PL18759	12/7/2020	50000	42	3.50
DR17842	COLL279	PL18760	6/9/2020	45000	73	6.08
DR17843	COLL280	PL18761	9/27/2019	90000	31	2.58
DR17844	COLL281	PL18762	5/6/2020	20000	37	3.08
DR17845	COLL282	PL18763	8/5/2020	50000	85	7.08
DR17846	COLL284	PL18764	7/11/2019	50000	44	3.67
DR17847	COLL286	PL18765	7/1/2018	70000	68	5.67
DR17848	COLL287	PL18766	4/21/2019	25000	86	7.17
DR17849	COLL288	PL18767	5/16/2019	90000	49	4.08
DR17850	COLL289	PL18768	4/13/2019	40000	55	4.58
DR17852	COLL290	PL18769	1/9/2018	50000	50	4.17
DR17853	COLL291	PL18770	8/11/2017	30000	44	3.67
DR17854	COLL292	PL18771	7/1/2018	45000	20	1.67
DR17855	COLL293	PL18772	11/14/2018	35000	76	6.33
DR17857	COLL294	PL18773	2/13/2018	10500	22	1.83
DR17858	COLL295	PL18774	10/10/2017	25000	81	6.75
DR17859	COLL296	PL18775	5/25/2020	45000	61	5.08
DR17860	COLL297	PL18776	3/26/2017	30000	41	3.42
DR17861	COLL298	PL18778	3/19/2018	25000	40	3.33
DR17862	COLL300	PL18779	2/24/2017	90000	88	7.33
DR17863	COLL302	PL18780	11/4/2019	100000	37	3.08
DR17864	COLL303	PL18782	4/6/2020	100000	38	3.17
DR17865	COLL306	PL18783	5/8/2017	45000	55	4.58
DR17866	COLL307	PL18784	8/4/2018	20000	67	5.58
DR17867	COLL308	PL18785	9/24/2020	45000	28	2.33
DR17868	COLL309	PL18786	4/7/2019	10000	57	4.75
DR17869	COLL310	PL18787	8/10/2017	10500	31	2.58
DR17870	COLL311	PL18788	9/13/2018	100000	27	2.25
DR17871	COLL313	PL18789	1/8/2018	70000	90	7.50
DR17872	COLL315	PL18790	11/6/2017	60000	55	4.58
DR17873	COLL316	PL18791	3/29/2020	10000	58	4.83
DR17874	COLL317	PL18792	10/5/2020	35000	74	6.17
DR17875	COLL318	PL18794	4/15/2018	30000	46	3.83
DR17877	COLL319	PL18795	5/16/2019	100000	62	5.17
DR17878	COLL320	PL18796	12/11/2019	45000	82	6.83
DR17880	COLL321	PL18797	9/8/2020	25000	60	5.00
DR17881	COLL322	PL18799	3/5/2021	45000	34	2.83
DR17882	COLL323	PL18800	4/24/2020	20000	77	6.42
DR17883	COLL324	PL18801	7/22/2019	90000	85	7.08
DR17884	COLL325	PL18802	5/31/2018	90000	42	3.50
DR17886	COLL326	PL18803	5/1/2019	90000	20	1.67
DR17887	COLL327	PL18804	9/17/2017	20000	24	2.00
DR17888	COLL329	PL18805	8/30/2017	60000	72	6.00
DR17889	COLL330	PL18806	2/6/2017	10000	60	5.00
DR17890	COLL331	PL18807	1/3/2019	100000	56	4.67
DR17891	COLL332	PL18808	6/8/2017	80000	75	6.25
DR17892	COLL334	PL18809	1/18/2020	80000	69	5.75
DR17893	COLL335	PL18810	7/31/2020	25000	84	7.00
DR17894	COLL336	PL18811	8/3/2020	35000	24	2.00
DR17895	COLL337	PL18812	6/20/2017	70000	60	5.00
DR17896	COLL338	PL18813	8/16/2020	25000	69	5.75
DR17897	COLL339	PL18815	5/29/2017	30000	73	6.08
DR17898	COLL340	PL18816	5/31/2020	30000	25	2.08
DR17899	COLL342	PL18817	2/29/2020	40000	33	2.75
DR17900	COLL343	PL18818	3/13/2020	35000	61	5.08
DR17901	COLL344	PL18819	10/9/2020	60000	49	4.08
DR17902	COLL345	PL18821	5/17/2019	45000	39	3.25
DR17903	COLL346	PL18822	6/25/2019	50000	40	3.33
DR17905	COLL347	PL18823	6/3/2018	100000	61	5.08
DR17906	COLL348	PL18824	1/9/2020	100000	66	5.50
DR17907	COLL349	PL18825	2/25/2018	80000	54	4.50
DR17908	COLL350	PL18826	6/3/2017	10500	88	7.33
DR17909	COLL351	PL18827	6/29/2019	60000	25	2.08
DR17910	COLL352	PL18828	11/6/2019	90000	22	1.83
DR17911	COLL354	PL18829	6/29/2018	25000	36	3.00
DR17912	COLL355	PL18830	7/25/2018	80000	35	2.92
DR17913	COLL356	PL18831	8/23/2020	50000	28	2.33
DR17914	COLL357	PL18832	3/11/2017	50000	34	2.83
DR17915	COLL358	PL18833	6/5/2020	80000	37	3.08
DR17916	COLL359	PL18834	8/17/2018	30000	46	3.83
DR17917	COLL360	PL18835	2/13/2020	90000	57	4.75
DR17918	COLL362	PL18837	10/27/2019	10000	63	5.25
DR17919	COLL363	PL18839	4/5/2019	90000	78	6.50
DR17920	COLL364	PL18840	5/1/2017	50000	68	5.67
DR17921	COLL366	PL18843	3/11/2020	30000	54	4.50
DR17922	COLL367	PL18844	11/25/2018	40000	83	6.92
DR17923	COLL369	PL18846	3/28/2020	10000	31	2.58
DR17924	COLL371	PL18848	5/28/2017	60000	77	6.42
DR17925	COLL372	PL18849	9/3/2017	40000	25	2.08
DR17926	COLL373	PL18850	2/22/2017	40000	34	2.83
DR17927	COLL375	PL18851	11/29/2018	10000	57	4.75
DR17928	COLL376	PL18852	3/12/2019	100000	57	4.75
DR17929	COLL377	PL18853	7/25/2019	10500	51	4.25
DR17930	COLL378	PL18854	3/21/2019	25000	26	2.17
DR17931	COLL379	PL18856	10/16/2018	10000	53	4.42
DR17932	COLL380	PL18857	11/3/2019	20000	60	5.00
DR17933	COLL381	PL18858	3/1/2021	100000	80	6.67
DR17934	COLL382	PL18859	4/4/2020	30000	28	2.33
DR17935	COLL383	PL18860	11/17/2020	100000	88	7.33
DR17936	COLL384	PL18861	4/3/2021	70000	83	6.92
DR17937	COLL385	PL18862	5/21/2020	60000	43	3.58
DR17938	COLL386	PL18863	12/9/2018	45000	86	7.17
DR17940	COLL387	PL18864	6/25/2017	100000	84	7.00
DR17941	COLL388	PL18865	9/18/2020	90000	42	3.50
DR17942	COLL389	PL18866	3/7/2020	80000	75	6.25
DR17944	COLL390	PL18867	3/24/2018	25000	48	4.00
DR17946	COLL391	PL18868	3/8/2020	20000	82	6.83
DR17947	COLL392	PL18869	10/1/2020	35000	44	3.67
DR17948	COLL393	PL18870	6/2/2017	35000	74	6.17
DR17949	COLL394	PL18871	8/22/2020	10500	32	2.67
DR17951	COLL395	PL18872	1/14/2021	70000	52	4.33
DR17952	COLL396	PL18873	2/5/2018	25000	42	3.50
DR17953	COLL398	PL18874	7/26/2017	45000	44	3.67
DR17954	COLL399	PL18875	1/25/2017	10000	49	4.08
DR17956	COLL400	PL18876	4/20/2020	20000	89	7.42
DR17957	COLL401	PL18877	2/20/2021	25000	67	5.58
DR17958	COLL402	PL18879	12/7/2017	40000	24	2.00
DR17959	COLL403	PL18880	5/1/2019	40000	57	4.75
DR17961	COLL404	PL18881	2/7/2020	10000	21	1.75
DR17962	COLL405	PL18882	9/26/2018	20000	41	3.42
DR17963	COLL407	PL18883	8/9/2018	80000	88	7.33
DR17964	COLL408	PL18884	4/29/2019	45000	28	2.33
DR17966	COLL409	PL18885	11/29/2020	100000	78	6.50
DR17967	COLL410	PL18886	12/16/2019	70000	38	3.17
DR17968	COLL411	PL18887	4/30/2019	90000	31	2.58
DR17969	COLL415	PL18888	3/23/2021	80000	67	5.58
DR17970	COLL416	PL18889	2/24/2020	60000	79	6.58
DR17971	COLL417	PL18890	8/12/2020	60000	57	4.75
DR17972	COLL418	PL18891	6/26/2019	10500	78	6.50
DR17973	COLL419	PL18892	9/6/2020	100000	32	2.67
DR17974	COLL422	PL18893	3/28/2020	40000	88	7.33
DR17975	COLL423	PL18895	1/23/2019	70000	89	7.42
DR17976	COLL424	PL18896	10/8/2020	40000	47	3.92
DR17977	COLL425	PL18897	7/27/2019	100000	50	4.17
DR17978	COLL426	PL18898	1/23/2018	30000	69	5.75
DR17979	COLL427	PL18900	9/2/2020	20000	60	5.00
DR17980	COLL428	PL18901	12/12/2018	45000	85	7.08
DR17981	COLL429	PL18902	9/11/2019	35000	66	5.50
DR17982	COLL430	PL18904	3/2/2021	20000	89	7.42
DR17983	COLL431	PL18906	2/25/2020	40000	48	4.00
DR17984	COLL432	PL18907	12/27/2018	10000	40	3.33
DR17985	COLL434	PL18908	2/2/2019	20000	61	5.08
DR17986	COLL435	PL18909	6/22/2018	80000	20	1.67
DR17987	COLL436	PL18910	11/4/2020	100000	69	5.75
DR17989	COLL437	PL18911	2/1/2017	30000	86	7.17
DR17990	COLL438	PL18912	5/6/2020	50000	58	4.83
DR17991	COLL439	PL18913	9/11/2018	80000	56	4.67
DR17992	COLL440	PL18914	8/14/2020	35000	52	4.33
DR17993	COLL441	PL18915	8/28/2018	35000	40	3.33
DR17994	COLL442	PL18917	9/23/2017	90000	27	2.25
DR17995	COLL443	PL18918	4/22/2017	90000	59	4.92
DR17997	COLL444	PL18920	2/17/2021	60000	57	4.75
DR17998	COLL445	PL18922	3/3/2019	100000	28	2.33
DR17999	COLL446	PL18923	3/19/2020	80000	81	6.75
DR18000	COLL448	PL18924	11/10/2017	10000	64	5.33
DR18001	COLL449	PL18925	5/1/2019	30000	68	5.67
DR18002	COLL450	PL18926	6/4/2020	90000	59	4.92
DR18003	COLL451	PL18927	12/29/2017	80000	39	3.25
DR18004	COLL452	PL18928	3/14/2018	30000	59	4.92
DR18005	COLL453	PL18930	11/24/2018	90000	28	2.33
DR18006	COLL454	PL18931	6/13/2017	45000	70	5.83
DR18007	COLL455	PL18932	2/4/2017	30000	58	4.83
DR18008	COLL456	PL18933	2/9/2017	30000	87	7.25
DR18009	COLL457	PL18934	3/26/2019	30000	68	5.67
DR18010	COLL458	PL18935	11/3/2019	40000	23	1.92
DR18011	COLL459	PL18936	8/22/2020	20000	32	2.67
DR18012	COLL460	PL18937	4/22/2018	25000	84	7.00
DR18013	COLL461	PL18938	10/17/2017	25000	65	5.42
DR18014	COLL462	PL18939	12/28/2018	25000	60	5.00
DR18015	COLL463	PL18940	9/21/2020	90000	26	2.17
DR18016	COLL464	PL18941	7/24/2017	80000	77	6.42
DR18017	COLL465	PL18942	6/26/2017	25000	48	4.00
DR18018	COLL466	PL18943	5/24/2020	20000	37	3.08
DR18019	COLL467	PL18944	3/13/2017	45000	55	4.58
DR18020	COLL468	PL18945	8/18/2018	35000	81	6.75
DR18021	COLL469	PL18946	10/17/2020	100000	27	2.25
DR18023	COLL470	PL18947	9/8/2017	25000	30	2.50
DR18026	COLL471	PL18948	5/20/2017	80000	21	1.75
DR18027	COLL472	PL18949	7/16/2017	90000	27	2.25
DR18028	COLL473	PL18950	7/10/2020	80000	62	5.17
DR18029	COLL474	PL18951	7/20/2017	10500	34	2.83
DR18030	COLL476	PL18952	2/19/2021	80000	25	2.08
DR18031	COLL477	PL18953	7/27/2018	10500	28	2.33
DR18032	COLL478	PL18954	9/15/2017	35000	48	4.00
DR18033	COLL479	PL18956	8/2/2018	80000	38	3.17
DR18035	COLL481	PL18957	3/13/2020	70000	56	4.67
DR18036	COLL482	PL18958	7/21/2017	40000	73	6.08
DR18037	COLL483	PL18960	3/31/2021	20000	84	7.00
DR18038	COLL484	PL18961	6/2/2020	80000	80	6.67
DR18040	COLL485	PL18962	9/27/2017	10000	35	2.92
DR18041	COLL486	PL18964	6/16/2019	70000	89	7.42
DR18042	COLL487	PL18965	10/6/2020	10500	84	7.00
DR18043	COLL488	PL18966	11/24/2020	80000	52	4.33
DR18044	COLL489	PL18969	11/6/2018	50000	85	7.08
DR18045	COLL490	PL18971	4/13/2017	90000	40	3.33
DR18046	COLL491	PL18972	2/5/2019	90000	39	3.25
DR18047	COLL492	PL18973	1/11/2017	60000	23	1.92
DR18048	COLL493	PL18974	9/11/2019	45000	50	4.17
DR18049	COLL494	PL18975	12/13/2020	50000	57	4.75
DR18050	COLL495	PL18976	11/16/2017	70000	43	3.58
DR18051	COLL496	PL18978	11/9/2017	50000	77	6.42
DR18052	COLL497	PL18979	10/13/2018	35000	82	6.83
DR18054	COLL498	PL18981	12/29/2020	70000	78	6.50
DR18055	COLL499	PL18983	8/15/2018	35000	70	5.83
DR18057	COLL500	PL18985	10/8/2020	80000	57	4.75
DR18058	COLL501	PL18986	3/17/2018	25000	69	5.75
DR18059	COLL502	PL18987	5/23/2019	25000	57	4.75
DR18060	COLL503	PL18988	6/29/2018	20000	60	5.00
DR18061	COLL504	PL18990	1/1/2020	90000	84	7.00
DR18062	COLL505	PL18991	2/17/2019	90000	50	4.17
DR18063	COLL506	PL18992	11/12/2019	45000	23	1.92
DR18064	COLL507	PL18994	1/11/2020	90000	83	6.92
DR18065	COLL509	PL18995	9/14/2019	40000	58	4.83
DR18066	COLL510	PL18996	3/8/2017	10000	39	3.25
DR18067	COLL511	PL18998	10/22/2017	60000	73	6.08
DR18068	COLL512	PL18999	12/15/2017	100000	54	4.50
DR18069	COLL513	PL19000	9/8/2019	30000	34	2.83
DR18070	COLL514	PL19001	10/13/2018	60000	44	3.67
DR18071	COLL515	PL19002	3/17/2017	25000	33	2.75
DR18072	COLL518	PL19003	6/26/2017	30000	52	4.33
DR18073	COLL519	PL19004	4/12/2019	30000	38	3.17
DR18074	COLL520	PL19005	3/25/2017	25000	55	4.58
DR18075	COLL521	PL19006	6/8/2017	10500	74	6.17
DR18076	COLL522	PL19007	5/8/2017	70000	83	6.92
DR18077	COLL523	PL19008	1/24/2020	90000	71	5.92
DR18078	COLL524	PL19009	7/4/2018	40000	51	4.25
DR18079	COLL525	PL19010	3/29/2020	10500	27	2.25
DR18080	COLL526	PL19013	10/4/2020	30000	27	2.25
DR18081	COLL527	PL19014	4/12/2019	70000	24	2.00
DR18082	COLL528	PL19016	7/11/2020	10500	70	5.83
DR18083	COLL529	PL19017	11/10/2019	80000	72	6.00
DR18084	COLL530	PL19018	7/1/2019	60000	50	4.17
DR18085	COLL531	PL19019	5/24/2017	80000	54	4.50
DR18086	COLL532	PL19020	8/15/2020	35000	35	2.92
DR18087	COLL533	PL19021	11/23/2019	60000	76	6.33
DR18088	COLL534	PL19022	5/7/2017	30000	22	1.83
DR18089	COLL535	PL19023	1/3/2017	50000	63	5.25
DR18090	COLL536	PL19025	5/26/2017	30000	61	5.08
DR18091	COLL537	PL19026	8/27/2017	60000	88	7.33
DR18092	COLL538	PL19027	1/14/2018	35000	49	4.08
DR18093	COLL539	PL19028	6/16/2017	30000	54	4.50
DR18094	COLL540	PL19029	5/11/2020	70000	70	5.83
DR18096	COLL541	PL19030	11/14/2020	20000	58	4.83
DR18097	COLL542	PL19031	7/19/2019	70000	78	6.50
DR18100	COLL543	PL19032	1/8/2018	50000	50	4.17
DR18101	COLL544	PL19033	5/25/2018	80000	21	1.75
DR18105	COLL545	PL19034	2/15/2017	20000	71	5.92
DR18106	COLL546	PL19035	2/17/2021	50000	54	4.50
DR18107	COLL547	PL19036	6/18/2018	35000	30	2.50
DR18108	COLL549	PL19037	9/15/2020	60000	68	5.67
DR18109	COLL550	PL19039	7/4/2017	45000	43	3.58
DR18110	COLL551	PL19040	10/25/2017	35000	41	3.42
DR18111	COLL552	PL19041	7/28/2019	45000	76	6.33
DR18112	COLL553	PL19042	9/8/2017	30000	79	6.58
DR18113	COLL554	PL19043	3/29/2017	90000	29	2.42
DR18114	COLL555	PL19044	5/31/2020	40000	24	2.00
DR18115	COLL557	PL19045	7/4/2020	90000	32	2.67
DR18116	COLL559	PL19046	1/13/2021	10000	52	4.33
DR18117	COLL560	PL19047	9/18/2019	35000	49	4.08
DR18118	COLL561	PL19049	4/8/2019	70000	35	2.92
DR18119	COLL562	PL19050	9/12/2019	40000	35	2.92
DR18120	COLL564	PL19051	11/23/2018	40000	50	4.17
DR18122	COLL566	PL19052	4/17/2019	30000	51	4.25
DR18123	COLL568	PL19053	4/4/2020	50000	62	5.17
DR18124	COLL569	PL19055	10/22/2019	70000	79	6.58
DR18125	COLL570	PL19056	5/13/2018	10500	80	6.67
DR18126	COLL571	PL19057	4/26/2018	70000	33	2.75
DR18129	COLL572	PL19058	12/25/2017	45000	55	4.58
DR18130	COLL573	PL19059	8/11/2019	20000	85	7.08
DR18131	COLL574	PL19060	1/15/2019	100000	73	6.08
DR18132	COLL575	PL19061	12/9/2020	45000	56	4.67
DR18133	COLL576	PL19062	10/16/2020	20000	28	2.33
DR18134	COLL577	PL19063	5/18/2019	50000	37	3.08
DR18135	COLL579	PL19064	1/31/2019	100000	90	7.50
DR18136	COLL580	PL19065	5/25/2019	100000	24	2.00
DR18137	COLL581	PL19066	5/12/2019	60000	35	2.92
DR18138	COLL582	PL19067	5/3/2020	10000	34	2.83
DR18139	COLL583	PL19068	12/18/2020	50000	53	4.42
DR18140	COLL584	PL19069	7/27/2017	40000	58	4.83
DR18141	COLL585	PL19070	12/10/2017	25000	34	2.83
DR18143	COLL587	PL19071	12/16/2020	20000	84	7.00
DR18144	COLL589	PL19072	3/14/2021	10000	73	6.08
DR18145	COLL590	PL19073	5/11/2020	70000	24	2.00
DR18146	COLL591	PL19074	8/29/2017	25000	45	3.75
DR18147	COLL592	PL19075	1/21/2020	80000	37	3.08
DR18148	COLL593	PL19077	11/7/2019	60000	39	3.25
DR18149	COLL594	PL19078	8/3/2017	45000	48	4.00
DR18150	COLL595	PL19080	10/8/2020	60000	70	5.83
DR18151	COLL596	PL19081	8/27/2018	60000	41	3.42
DR18153	COLL597	PL19082	6/27/2019	60000	25	2.08
DR18154	COLL599	PL19083	1/24/2019	25000	83	6.92
DR18155	COLL600	PL19084	3/18/2020	40000	23	1.92
DR18156	COLL10	PL19085	11/2/2019	40000	60	5.00
DR18158	COLL11	PL19086	1/12/2021	90000	81	6.75
DR18159	COLL12	PL19087	9/8/2017	10000	71	5.92
DR18160	COLL13	PL19089	12/19/2019	80000	44	3.67
DR18161	COLL14	PL19091	6/10/2019	35000	75	6.25
DR18162	COLL15	PL19092	1/7/2020	60000	86	7.17
DR18163	COLL16	PL19093	12/14/2019	30000	21	1.75
DR18164	COLL18	PL19095	12/20/2017	45000	25	2.08
DR18165	COLL19	PL19096	2/7/2019	90000	24	2.00
DR18166	COLL20	PL19097	3/12/2020	90000	30	2.50
DR18167	COLL21	PL19098	4/1/2018	70000	83	6.92
DR18168	COLL22	PL19099	7/19/2018	70000	82	6.83
DR18169	COLL23	PL19100	10/14/2018	50000	49	4.08
DR18170	COLL24	PL19101	5/2/2018	70000	37	3.08
DR18171	COLL26	PL19102	10/16/2019	30000	21	1.75
DR18172	COLL27	PL19103	8/21/2017	10500	77	6.42
DR18173	COLL28	PL19104	11/23/2017	25000	41	3.42
DR18174	COLL29	PL19105	10/22/2017	10000	34	2.83
DR18175	COLL30	PL19106	3/1/2021	40000	68	5.67
DR18176	COLL31	PL19107	10/14/2019	100000	36	3.00
DR18177	COLL32	PL19108	7/5/2020	10500	49	4.08
DR18178	COLL33	PL19109	4/22/2017	90000	20	1.67
DR18179	COLL34	PL19112	1/31/2021	10500	42	3.50
DR18180	COLL35	PL19113	5/21/2020	90000	46	3.83
DR18181	COLL36	PL19114	6/9/2019	60000	53	4.42
DR18182	COLL37	PL19115	1/28/2021	35000	54	4.50
DR18183	COLL38	PL19116	10/11/2020	25000	72	6.00
DR18184	COLL39	PL19117	12/21/2019	70000	24	2.00
DR18185	COLL40	PL19118	3/10/2018	40000	45	3.75
DR18186	COLL41	PL19120	3/10/2019	50000	82	6.83
DR18187	COLL42	PL19121	3/10/2020	10000	65	5.42
DR18188	COLL43	PL19122	9/11/2017	40000	56	4.67
DR18189	COLL44	PL19123	3/6/2020	25000	51	4.25
DR18190	COLL45	PL19124	8/6/2020	45000	49	4.08
DR18191	COLL46	PL19126	4/3/2018	60000	20	1.67
DR18192	COLL47	PL19127	3/25/2018	40000	56	4.67
DR18193	COLL48	PL19128	1/4/2019	45000	65	5.42
DR18194	COLL49	PL19129	4/25/2020	90000	77	6.42
DR18195	COLL50	PL19131	8/20/2018	90000	70	5.83
DR18196	COLL51	PL19132	1/19/2019	50000	68	5.67
DR18197	COLL53	PL19133	6/6/2019	10000	76	6.33
DR18198	COLL54	PL19135	9/9/2019	100000	45	3.75
DR18199	COLL55	PL19136	9/24/2017	10000	23	1.92
DR18200	COLL56	PL19137	12/14/2020	30000	41	3.42
DR18201	COLL58	PL19138	2/8/2017	10000	83	6.92
DR18202	COLL60	PL19139	6/6/2017	20000	65	5.42
DR18204	COLL61	PL19141	10/3/2017	90000	48	4.00
DR18205	COLL62	PL19143	2/10/2017	80000	48	4.00
DR18207	COLL63	PL19145	5/4/2019	40000	52	4.33
DR18208	COLL64	PL19146	9/18/2017	50000	86	7.17
DR18210	COLL65	PL19148	1/18/2019	35000	29	2.42
DR18211	COLL66	PL19149	1/24/2020	60000	58	4.83
DR18212	COLL67	PL19150	10/25/2018	35000	50	4.17
DR18213	COLL68	PL19153	10/12/2020	35000	63	5.25
DR18214	COLL69	PL19154	4/12/2019	50000	48	4.00
DR18216	COLL70	PL19156	9/18/2017	20000	72	6.00
DR18218	COLL71	PL19157	1/20/2018	50000	73	6.08
DR18221	COLL72	PL19158	3/12/2021	70000	73	6.08
DR18223	COLL74	PL19159	6/3/2020	40000	69	5.75
DR18224	COLL76	PL19160	3/18/2019	10500	37	3.08
DR18225	COLL77	PL19162	11/27/2017	10500	67	5.58
DR18226	COLL78	PL19164	1/9/2017	40000	43	3.58
DR18227	COLL79	PL19165	7/14/2017	90000	24	2.00
DR18228	COLL80	PL19167	5/2/2019	50000	58	4.83
DR18229	COLL81	PL19168	3/17/2017	60000	75	6.25
DR18230	COLL82	PL19169	5/23/2018	25000	38	3.17
DR18231	COLL83	PL19170	2/26/2018	60000	73	6.08
DR18232	COLL84	PL19171	4/19/2017	10500	30	2.50
DR18233	COLL85	PL19172	3/2/2020	45000	81	6.75
DR18234	COLL86	PL19173	9/25/2019	60000	69	5.75
DR18236	COLL87	PL19174	5/16/2018	40000	58	4.83
DR18237	COLL88	PL19175	12/28/2020	80000	89	7.42
DR18238	COLL89	PL19176	1/18/2018	20000	48	4.00
DR18239	COLL90	PL19177	2/22/2020	10000	68	5.67
DR18240	COLL91	PL19178	11/27/2017	30000	65	5.42
DR18241	COLL92	PL19179	1/16/2020	40000	81	6.75
DR18244	COLL93	PL19180	6/27/2020	50000	49	4.08
DR18245	COLL94	PL19183	5/31/2020	40000	59	4.92
DR18246	COLL96	PL19184	8/4/2019	25000	79	6.58
DR18247	COLL97	PL19185	5/3/2019	90000	37	3.08
DR18248	COLL98	PL19186	10/12/2018	25000	39	3.25
DR18249	COLL100	PL19187	7/12/2018	60000	58	4.83
DR18250	COLL102	PL19190	6/26/2018	25000	63	5.25
DR18251	COLL104	PL19191	6/15/2020	90000	46	3.83
DR18252	COLL106	PL19192	11/7/2019	90000	73	6.08
DR18253	COLL107	PL19193	8/11/2017	70000	35	2.92
DR18254	COLL109	PL19194	8/8/2019	30000	33	2.75
DR18255	COLL110	PL19195	6/9/2019	40000	39	3.25
DR18256	COLL111	PL19197	12/18/2019	40000	20	1.67
DR18257	COLL112	PL19198	12/15/2017	90000	58	4.83
DR18258	COLL113	PL19199	7/12/2020	50000	37	3.08
DR18259	COLL114	PL19200	5/18/2019	60000	88	7.33
DR18260	COLL115	PL19201	1/20/2020	10500	52	4.33
DR18261	COLL117	PL19202	9/12/2018	25000	49	4.08
DR18262	COLL118	PL19204	8/22/2019	35000	48	4.00
DR18264	COLL119	PL19205	10/18/2020	10500	90	7.50
DR18265	COLL120	PL19206	7/7/2017	25000	67	5.58
DR18266	COLL121	PL19207	7/11/2020	35000	73	6.08
DR18267	COLL122	PL19210	12/23/2020	35000	67	5.58
DR18268	COLL124	PL19211	3/16/2020	30000	66	5.50
DR18269	COLL125	PL19212	5/5/2019	35000	52	4.33
DR18270	COLL126	PL19213	3/13/2021	100000	41	3.42
DR18271	COLL127	PL19214	10/3/2019	70000	86	7.17
DR18272	COLL128	PL19217	1/11/2020	100000	35	2.92
